user_id,date,steps,active_minutes,workout_intensity,sleep_hours,average_heart_rate,resting_heart_rate,weekday,is_weekend,source_dataset
8378563200,2016-05-10,6582.0,228.0,0.31052631578947365,5.7,70.0,62.0,1,0,fitbit
8378563200,2016-05-11,9143.0,266.0,0.2932330827067669,6.133333333333334,70.0,62.0,2,0,fitbit
8378563200,2016-05-12,4561.0,116.0,0.09999999999999999,8.266666666666667,70.0,62.0,3,0,fitbit
8792009665,2016-04-12,2564.0,116.0,0.0,7.633333333333334,68.92157638065112,57.0,1,0,fitbit
8792009665,2016-04-13,1320.0,82.0,0.0,8.85,68.50609149676778,60.0,2,0,fitbit
8792009665,2016-04-14,1219.0,84.0,0.0,8.1,69.08939820399411,56.0,3,0,fitbit
8792009665,2016-04-15,2483.0,126.0,0.0,6.05,66.8635228848821,61.0,4,0,fitbit
8792009665,2016-04-20,3147.0,149.0,0.040268456375838924,8.8,69.61815840309079,54.0,2,0,fitbit
8792009665,2016-04-22,4068.0,216.0,0.06018518518518518,6.516666666666667,70.26147822992051,57.0,4,0,fitbit
8792009665,2016-04-23,5245.0,285.0,0.12280701754385964,5.65,77.82583837273226,59.0,5,1,fitbit
8792009665,2016-04-27,1758.0,112.0,0.0,7.05,68.79205329526529,53.0,2,0,fitbit
8792009665,2016-04-28,6157.0,310.0,0.0,6.7,76.701621506294,52.0,3,0,fitbit
8792009665,2016-04-29,8360.0,400.0,0.036000000000000004,6.633333333333334,80.91153025710116,59.0,4,0,fitbit
8792009665,2016-04-30,7174.0,331.0,0.06646525679758308,5.716666666666667,81.46464198625581,63.0,5,1,fitbit
8792009665,2016-05-01,1619.0,79.0,0.0,8.383333333333333,67.81017067223964,59.0,6,1,fitbit
8792009665,2016-05-02,1831.0,101.0,0.0,6.916666666666667,67.40391870512353,59.0,0,0,fitbit
8792009665,2016-05-03,2421.0,156.0,0.0,8.6,74.37193973634652,62.0,1,0,fitbit
8792009665,2016-05-04,2283.0,129.0,0.0,7.316666666666666,74.97814661134163,67.0,2,0,fitbit
